,q,context,distance,target
1862,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"The mantra for all VBs is to meet the customers need. Traditional banks, although they have layer upon layer of security and compliance, have otherwise done a poor job of this, particularly in those areas such as serving SMEs that VBs are expected to attack.",0.8687258687258688,invalid
1863,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,But what is customer need? Just building a better customer experience for the same product as what HSBC offers will be a quick path to failure.,0.7902097902097902,invalid
1864,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"The MVP for VBs will likely involve two factors to start with, but will change in fairly short order.",0.7227722772277227,invalid
1865,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,,0.0,valid
1866,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Review: The Future of Finance,0.3548387096774194,valid
1867,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Bottomlines Visa play puts messaging up front,0.5869565217391304,invalid
1868,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Is SMS the next frontier for consumer finance?,0.5869565217391304,invalid
1869,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Fintech investment bank SenaHill opens in Singapore,0.5882352941176471,invalid
1870,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Contour aims to breathe new life into letters of credit,0.6545454545454545,invalid
1871,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Whats the Philippines play for digital bank Tonik?,0.5490196078431373,invalid
1872,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Grab/Bento: who wins,0.19999999999999996,valid
1873,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,The urgent digitalization of Chinas banks,0.5,invalid
1874,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Register to receive DigFin's newsletter,0.5641025641025641,invalid
1875,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"
Full Name

",0.25,valid
1876,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"
Company

",0.19999999999999996,valid
1877,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Copyright © 2017 Digital Finance Media Limited. All rights reserved.,0.5588235294117647,invalid
1878,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Not even the failure to obtain a virtual-banking license can dampen investor interest in South Korea's fintech unicorn Viva Republica and its digital banking platform Toss. In mid-August, Viva Republica announced it had raised $64 million from a group of investors led by Hong Kong-based Aspex Management. The latest capital injection brings Viva Repubica's total valuation to US$2.2 billion and follows an $80 million funding round in December co-led by Korean investors, Kleiner Perkins and Ribbit Capital.",0.9035433070866141,invalid
1879,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Toss has steadily gained popularity and broadened its offerings since its 2015 launch as a straightforward P2P money transfer service. It is now a full-fledged financial-services platform in a single app, offering banking, money transfer, dashboard and credit score management.",0.8808664259927798,invalid
1880,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"To date, Toss has been downloaded more than 30 million times and has over 13 million registered users, over a fifth of South Koreas population, with more than $42 billion of transactions processed.",0.8333333333333334,invalid
1881,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"""Our mission is to provide the best possible financial service experience to users, and we will continue to do our best for Toss to become the only service needed for users safe and easy day-to-day financial lives, Lee Seunggun, founder and CEO of Viva Republica, said in a statement.",0.8706293706293706,invalid
1882,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"But what about achieving profitability? Like many fintechs backed by deep-pocketed investors, Toss doesn't appear focused that objective just yet. A somber analysis by The Korea Times in July suggests that it won't be easy either. Viva Republica's business model has limited growth prospects because it is based on receiving fees for serving as platform for products of other financial firms, the report said. Meanwhile, Viva Republica requires banks to pay fees customers typically pay for fund transfers. It is unclear how long banks will be willing to go along with that scheme, and what customers would do if they suddenly had to pay the fees themselves.",0.939209726443769,invalid
1883,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Meanwhile, even as Viva Republica's sales surged from 99 million won in 2015 to 54.8 billion won in 2018, its losses ballooned from roughly 2.6 billion won to almost 23 billion won during the same period.",0.8186274509803921,invalid
1884,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"A spokesperson for Viva Republica told The Korea Times, ""While we only recently started making sales, the scale has been growing. It is too early to be assessing our performance.""",0.8156424581005587,invalid
1885,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"To be sure, Viva Republica could turn out to be a great bet for investors, but its prospects will depend largely on whether Toss can secure a virtual-banking license that would allow it to compete more directly with traditional banks. Korea's Financial Services Commission (FSC) rejected Toss's application in May, citing problems with its shareholding structure and capital-rasing abilities.",0.903061224489796,invalid
1886,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,The Korean financial regulator noted that Toss lost 44 billion won in the 2018 fiscal year and appeared skeptical that the company could meet its stated fundraising goal of more than quadrupling Toss Bank's current 250 billion won in cash to 1.2 trillion by 2022.,0.870722433460076,invalid
1887,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Sign up for our email newsletter and keep up to date with our latest insights.,0.7307692307692308,invalid
1888,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Ways to search theedgemarkets.com content,0.5853658536585367,invalid
1889,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"by Title: @title ""the edge malaysia""",0.5277777777777778,invalid
1890,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"by Author: @author ""lucas wong",0.3548387096774194,valid
1891,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"by category: @category ""corporate"" ""hot stock ",0.5957446808510638,invalid
1892,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Combine search:  ""high speed rail"" @author ""Bhattacharjee"" @category ""From the Edge""",0.6666666666666667,invalid
1893,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Searching either words : 1MDB MAS ,0.3529411764705882,valid
1894,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Searching all words : Genting Berhad,0.4473684210526315,valid
1895,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Searching Chinese phrase : ???,0.46875,invalid
1896,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Kim believes the main reason Kakao is such a hit is its way of making things simple and convenient for the customer.,0.7844827586206897,invalid
1897,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,KAKAO Banks launch as one of the first digital banks in South Korea almost two years ago turned out to be a major wake-up call for the nations traditional banks.,0.8098159509202454,invalid
1898,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Built on the back of South Koreas highly popular messaging platform Kakao Talk, it started operations as a mobile-only bank in July 2017, attracting a whopping 300,000 accounts within the first 24 hours.",0.8186274509803921,invalid
1899,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,It went on to clinch two million customers by the end of the second week  roughly 5% of the digitally savvy nations adult population.,0.7851851851851852,invalid
1900,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,The growing numbers made it hard for incumbent banks to dismiss Kakao as a flash in the pan.,0.7391304347826086,invalid
1901,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"According to Young-Suk Kim, EY Koreas financial services advisory partner, incumbent banks were forced to take a long, hard look at themselves. Like most Malaysian banks, they too had mobile apps and online banking, having invested heavily in the digitisation of their operations over the years. ",0.8821548821548821,invalid
1902,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"But their way of investing was not customer-centric  and that was the problem. They just invested a lot of money on a mobile app, but didnt try to change the process or way of using it from the customers perspective. They only cared about [meeting] regulatory requirements. And thats why the experience was not that [good or] convenient [for the customer]. After Kakao, they realised that that was the way they had to innovate themselves. They changed their attitude and they put customers first, he tells The Edge in an interview in Kuala Lumpur.",0.9258589511754068,invalid
1903,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Using Kakao as the benchmark, most of the incumbent banks in South Korea then renewed their mobile apps and processes, he adds.",0.7952755905511811,invalid
1904,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,EY has insights into the workings of Kakao as it advised the bank on its set-up and strategy.,0.7311827956989247,invalid
1905,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Incumbent banks did two things after Kakao came onto the scene, says Kim. Apart from providing better-quality mobile apps, products and services, they also focused on creating new value out of branches and employees. For instance, Kakao cannot do complex products and financial advisory. So, the banks trained their employees to provide better advice and more complex products for consumers.",0.910941475826972,invalid
1906,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"A retail bank, Kakao offers mainly unsecured loans like personal loans and overdrafts.",0.7209302325581395,invalid
1907,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Kim believes the main reason Kakao is such a hit is its way of making things simple and convenient for the customer.  Its all about the quality of customer experience, he says. ",0.8258426966292135,invalid
1908,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"For instance, Kakao managed to cut in half the number of steps customers needed to take to open online accounts while maintaining compliance with regulators anti-money laundering and know-your-customer (KYC) requirements.",0.8513513513513513,invalid
1909,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"It takes just seven minutes to open a Kakao online account, using a mobile phone number and an ID card photo.",0.7614678899082569,invalid
1910,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"South Korea actually had e-KYC in place one year before Kakao
tional banks to buck upcess usually took 20 to 30 minutes. But Kakaos teams revisited the process and re-designed it in such a way that it was beneficial to both the banks and consumers, and then proposed this new way to regulators. The regulators approved it and now, it only takes seven minutes. After Kakao applied that process, other banks followed suit, says Kim.",0.9076212471131639,invalid
1911,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Kakaos low-cost model was also a factor in its success. It decided from the start that it would not get into PC-based banking as this would require double the resources. Its focus on mobile-only offerings resulted in substantially lower operating costs.,0.8818897637795275,invalid
1912,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"This enabled it to launch highly competitive offers, according to EY. Kakao reduced the overseas remittance commission to one-tenth of that charged by existing lenders and offered much-better prices for deposits and loans.",0.8648648648648649,invalid
1913,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Initially, it was thought that Kakao would break even only in the fourth of fifth year of operations. However, it surprised the market by posting its first quarterly net profit  in the January-March period of this year  of 6.6 billion won (RM23.58 million).",0.8416988416988417,invalid
1914,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Whether it will remain profitable for a full year remains to be seen. This is because Kakao had early on adopted a model based on activation first, monetisation second.",0.8294117647058823,invalid
1915,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Interestingly, for a digital bank, Kakao did not target the 20-to-30-year-old customer segment.",0.7052631578947368,invalid
1916,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"This is not a profitable segment. Instead, they targeted the 30-to-50-year-old segment. And, it was found that the older the customers, the more they liked Kakao, explains Kim.",0.8033707865168539,invalid
1917,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,He says Kakaos net promoter score  a gauge of customer perception of the bank  for 40 to-50-year-olds was higher than the younger group.,0.7769784172661871,invalid
1918,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"You know, even if Kakao provides slightly better pricing, it is not a cheap bank. Its net interest margin, at over 2%, is higher than that of other banks. There is a perception that a digital bank is a cheap bank. But sometimes, a digital bank can be a premium bank if it provides a better experience, he remarks.",0.8888888888888888,invalid
1919,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"So far, Kakaos asset quality has remained stable. Its non-performing loan ratio stood at 0.18% as at March 31  a slight increase from 0.14% a year ago, but still much lower than commercial banks average of 0.55%.",0.813953488372093,invalid
1920,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"This is because it targets urban employees from the 30-to-50-year-old segment, who are considered better educated and with better incomes, hence, more likely to repay the loans they take, Kim explains.",0.8374384236453202,invalid
1921,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"As at end-April, Kakao had 9.3 million customers, 16 trillion won in deposits and 10 trillion won in loan balances.",0.7478260869565218,invalid
1922,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"In South Korea, digital banks come under the same regulatory requirements as traditional banks with the exception of two small favours  they get a waiver from having to apply Basel III rules until two years after launch, and easier credit card licence approval.",0.8712121212121212,invalid
1923,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"From my perspective, there is very little favour for digital banks in terms of regulatory requirements, Kim remarks.",0.7542372881355932,invalid
1924,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Kakao, whose largest shareholder is Korea Investment &amp; Securities, is one of only two digital banks in the country.",0.7478991596638656,invalid
1925,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"The other is K Bank, which was launched three months earlier than Kakao but has struggled to gain similar strides. Observers say this is likely because it is perceived to be staid and less innovative than its rival. K Banks largest shareholders are Woori Bank and telecoms company KT Corp.",0.8931034482758621,invalid
1926,What is mybank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?, ,0.0,valid
